file_urls,type,model,product,product_parent,thumb,url,source,brand,product_lang
https://assets.ctfassets.net/4zjnzn055a4v/3ROk6JhM9WqyOUkmQuWYYo/192645bf8202eb56c220959cb7254311/4020c_operating_manual.pdf,Operating Manual,4020C,4000 Series Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/xzRYPkvhiSsUvw6r6Y0w3/e4dad6a950ebd254979b7a5e72013474/4020CWM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4020c,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/OBUygjttUQYeW2cU2wW6W/ec2cb97b53cd053c5a773a8c7f44bc83/4020c_views.pdf,Line Drawings,4020C,4000 Series Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/xzRYPkvhiSsUvw6r6Y0w3/e4dad6a950ebd254979b7a5e72013474/4020CWM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4020c,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1I9tnmiFxyC2UW0ISQGiw8/36c741d11846e33887e973d7e83ef5c5/4010_opman_b.pdf,Operating Manual,4010A,4000 Series Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/6zkIkHz9csPL7DjQcAnLiZ/05b09c6e9af06f66a0d407f9d16318fb/PD4010AW01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4010a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1sgvh2CpH66YCwIkmWu4Wu/97608857a9c6bd5e059bb3df10c339fa/4010aviews.pdf,Line Drawings,4010A,4000 Series Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/6zkIkHz9csPL7DjQcAnLiZ/05b09c6e9af06f66a0d407f9d16318fb/PD4010AW01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4010a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7Byy1xb5AZXyYZep2iOsKm/572d5aad91b9f1b6a3c54e105714553d/4430A_Operating_Manual.pdf,Operating Manual,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/69ucnFhOS2stEqqdZLlDSc/9109a1f1663069d1fa531903a201ed12/4430_Quick_Setup_Guide.pdf,Quick Setup Guide,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2sDtkVPDPwCWQeQmfROhwG/38a5ab679b9a70d18975acac426be480/Smart_IP_Brochure__2022_.pdf,Brochure,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/189OCGq675hw03o0GinX2R/9d81a40c482b96755f340f741b37ac84/2022_Genelec_Smart_IP_FAQ.pdf,FAQ,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1ZGNWdEvDwiJJm8SXFVmqJ/a86d98ba5cf90e9e167f26daf6e0a3a1/G_Livelab_Tampere_Genelec_Case_Study_V5_WEB.pdf,Case Study,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2YUfGs8Fj6VJACKD96LNvJ/b31faef18b9a442da3f4a26f868afede/4430A_views_1_.pdf,Line Drawings,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1oSG7GHfSaxADAjwbGOhH3/26742fdd897d8f87ef2253c649760053/4430-simulation-note.pdf,Simulation File,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://images.ctfassets.net/4zjnzn055a4v/2fGGPcD7lFuOsEPeoJjCst/372b9bc9e1562634ce3da8ded138dcdb/Sonderdruck_PS_Genelec-4430A_eng_NEU.pdf,Magazine,4430A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3b0NTRfnMmrAhl1kFJ6I5S/7f0bd65e0fac84317c86d08c21effd80/4030CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4430a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2Ivezrrla3nwWuESbYe8Kb/90ff4b7650e627371b531857be3b7add/4420_QuickSetupGuide.pdf,Quick Setup Guide,4420A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3ppG0w8jAwMC9BP9TPsZKe/b54d069d9ac1dd34cca9578f2c38181b/4020CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4420a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2drDUvvV00SVPomLlfvbIo/76789221bfb2ae92c2a85b6eafe9b593/4420A_Operating_Manual.pdf,Operating Manual,4420A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3ppG0w8jAwMC9BP9TPsZKe/b54d069d9ac1dd34cca9578f2c38181b/4020CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4420a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7jDbxZGeyGX6aNdu2zjpXl/5cb2326d52da884ae46ff5044a48aaab/4420A_views.pdf,Line Drawings,4420A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3ppG0w8jAwMC9BP9TPsZKe/b54d069d9ac1dd34cca9578f2c38181b/4020CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4420a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/vcFsieY7zth7aTnP7aFT1/db4ae4a79a9eb12feba3676ba2e74a4e/NOTE-4420a-simulation-file-use.pdf,Simulation File,4420A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/3ppG0w8jAwMC9BP9TPsZKe/b54d069d9ac1dd34cca9578f2c38181b/4020CMM-k01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4420a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/lJQs3vMejIUbMlaE6UPC3/1f9977a4903809316fee3da8b302fb1e/4410A_Operating_Manual.pdf,Operating Manual,4410A  ,Smart IP Installation Speakers,AV Installation Speakers,https://images.ctfassets.net/4zjnzn055a4v/6zkIkHz9csPL7DjQcAnLiZ/05b09c6e9af06f66a0d407f9d16318fb/PD4010AW01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/4410a,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1nOPyO1QBSYr8BW0YnJ33L/68b5dd04f6d61da0b06fe7e0ab79a88a/QuickSetupGuide_F2_ENG_GER.pdf-46-.pdf,Quick Setup Guide,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2V19WxI7aBuX8Q5jVrMChl/147db31f8dabab2ed94fe9801a554d68/F_Two_2019_opman.pdf,Operating Manual,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1JQJvb5WGPKMvwUj8rfQAe/6a5331ebc210f4315d004cdee885fe1c/home_audio-full_line_catalogue.pdf,Catalogue,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1GnL6ET8C8aYkIcqsug4ye/5241f4ecdedd411eabd5eccc79f7aae7/genelec_habrochure2_ger_rgb.pdf,Catalogue,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/GE5BJMgmQKEM8OWYeGkIQ/93e73df6f40587f35b2947bb368c142e/genelec_home_audio_brochure2_frafinal2.pdf,Catalogue,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2AiK9MVusouyyWGk2gUCYK/493084327b6083422d638bb5c176bc0c/genelec_home_audio_brochure_2018_bbage188_swe-v6-final.pdf,Catalogue,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/6joWk98sBmLF9cpQYCScFv/1e3a2faa850d850d0bc9f7811afe3969/GENELEC____________-f_two-______________________________________.pdf,Operating Manual,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7pfhP5QAZGoQuwW4MsEEgG/6a00d59cd2115d316bda28250e6ad122/f_two_views.pdf,Line Drawings,F Two,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/Czu4LON7215cvwz6KhAj1/382ff5a1bf5e64eeda0a23b8b7364a34/F2BWM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-two,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7AVR8GaGVqw42k0Dr0VnL9/bdf364cd0eaf4d136da6e6dce1edf02f/G_Three_-_G_Four_-_G_Five_-_Operating_Manual.pdf,Operating Manual,G Four,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/6SwGY7iQrI7r13Z42WWwLM/e41468d3ebf9c5319c18a9bebdbaebfd/G4AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-four,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/Vx3LDuiJgYSU6WUC64Wgu/4d96e26748740ea00aae1a641953e15d/g_three_g_four_g_five_qsg.pdf,Quick Setup Guide,G Four,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/6SwGY7iQrI7r13Z42WWwLM/e41468d3ebf9c5319c18a9bebdbaebfd/G4AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-four,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7qUNxITh6nsYGCfWNw4p6k/bfa46b614d7855af51bae736233da0c8/GENELEC____________-g3b_g4_g5-______________________________________.pdf,Operating Manual,G Four,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/6SwGY7iQrI7r13Z42WWwLM/e41468d3ebf9c5319c18a9bebdbaebfd/G4AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-four,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/4nZiSWBwlaQeO0MYqYI6oc/510dd990a932221b8a1f13368ac0e691/g_four_views.pdf,Line Drawings,G Four,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/6SwGY7iQrI7r13Z42WWwLM/e41468d3ebf9c5319c18a9bebdbaebfd/G4AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-four,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/5R16IvtiSE2Fti0Q1Bx5mA/418af2b68bfe1b18ee913cee5900cd40/GENELEC____________-g3b_g4_g5-______________________________________.pdf,Operating Manual,G Three,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/3GBF8mZBLAT6r36zp6eqfP/5063c6ee59c995d6d1bb32889739a7f3/G3AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-three,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/1tNbri0jLqcwSGQ6ECUMMU/1a937dc57ed725b87e02b2ae19273f1f/G_ThreeB_views.pdf,Line Drawings,G Three,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/3GBF8mZBLAT6r36zp6eqfP/5063c6ee59c995d6d1bb32889739a7f3/G3AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-three,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/6kBQu9mhf7Ac1Hq1xAikg5/ae85bf1e311bf0644e774f52cede1471/QuickSetupGuide_F1_ENG_GER.pdf-90-.pdf,Quick Setup Guide,F One,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5eClQdzFyey4gTQQaU5vGy/75d1afea600f49e3f270589fbc622429/F1BMM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7aROjFZ3v2WPgpkTYePaRR/30cf84aaf072c489fac5eb389847fc52/F_One_2019_opman.pdf,Operating Manual,F One,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5eClQdzFyey4gTQQaU5vGy/75d1afea600f49e3f270589fbc622429/F1BMM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/3AlD4pnzKZumCed6xJxvQa/d0ee1445cfbd14472fcc7f9f8b0a2f3b/GENELEC______-f_one-__________________.pdf,Operating Manual,F One,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5eClQdzFyey4gTQQaU5vGy/75d1afea600f49e3f270589fbc622429/F1BMM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/46I4OFmIxGScOK0CYYq8CM/290a236b040189a3a4cc723facfeb345/f_one_views.pdf,Line Drawings,F One,F Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5eClQdzFyey4gTQQaU5vGy/75d1afea600f49e3f270589fbc622429/F1BMM01_white_led_1.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/f-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/6zQPfShxxCQEKSG6eueIGE/28200ff5296e4f2a57c69583ac13a96f/g_one_b_operating_manual_engfi.pdf,Operating Manual,G One,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5KeaKv7awUqTljbg681w5G/0e9162de573b0eada4ba87252ed73c33/G1AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/3lNW5SDmODXJho9Uytc8vw/084f1fda5bc180af97733271d332a329/GENELEC______-g_one-__________________.pdf,Operating Manual,G One,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5KeaKv7awUqTljbg681w5G/0e9162de573b0eada4ba87252ed73c33/G1AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/7oeV2VhZlK4SCAQ2g6mwC0/cd51b30b93b6a1bf6682def6369fb139/g_oneb_views.pdf,Line Drawings,G One,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/5KeaKv7awUqTljbg681w5G/0e9162de573b0eada4ba87252ed73c33/G1AWM001.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-one,genelec.com,Genelec,en
https://assets.ctfassets.net/4zjnzn055a4v/2skj2RSjtAPRuA7ZlsJUKF/ff0b3bc85dc294ee16cde5a956ea5d24/GENELEC____________-g3b_g4_g5-______________________________________.pdf,Operating Manual,G Five,G Series,Home Speakers & Subwoofers,https://images.ctfassets.net/4zjnzn055a4v/4aINADHsivOzuywM10r4iI/91915a07e6fff9e3579f6c416dae6ea3/G5AWM01.jpg?fm=jpg&q=85&w=2000,https://www.genelec.com/g-five,genelec.com,Genelec,en
